Area,name,id,category,location,restaurant
"New Kent, Virginia",Pamunkey Indian Museum and Cultural Center,4e99ec662c5b4d6405276d9f,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/historicsite_', 'suffix': '.png'}","(37.575603207605845, -77.00204730033875)",False
"New Kent, Virginia",Vandell Preserve At Cumberland Marsh,4f77254ae4b063364743d9b3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/outdoors_', 'suffix': '.png'}","(37.54817858173283, -76.98203487434664)",False
"New Kent, Virginia",Pumunkey River,4e0c8fbfb3ad1a0fa66247a1,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/lake_', 'suffix': '.png'}","(37.538903999999995, -76.941722)",False
"New Kent, Virginia",Lucio C,4f32a89f19836c91c7ed3761,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}","(37.612432, -77.008073)",True
"New Kent, Virginia",Elsing Green Plantation,4fdce4c0e4b0523373dcf695,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/farm_', 'suffix': '.png'}","(37.602308, -77.051225)",False
"New Kent, Virginia",West Point Country Club,4f2afb9ee4b071decf8ae17c,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/golfcourse_', 'suffix': '.png'}","(37.56025736228681, -76.82815895931857)",False
"New Kent, Virginia",Greater West Point Family YMCA,4d7176ec320b8cfa286e69e9,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/gym_', 'suffix': '.png'}","(37.552539142372844, -76.81245267391205)",False
"New Kent, Virginia",Burger King,5a94224bd1a40270d1aa81bf,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}","(37.53812947593409, -76.79698639127605)",True
"Rappahannock, Virginia",Inn at Little Washington,4b3eadf8f964a520afa025e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}","(38.71372289897868, -78.15966492526421)",True
"Rappahannock, Virginia",Pen Druid Brewing,55c79e05498e9c74b9e92f06,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}","(38.65828244971172, -78.21627229843848)",True
"Rappahannock, Virginia",Headmaster's Pub,51a14fa0abd856b2eed6bdfd,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}","(38.65823806679733, -78.22481530647629)",False
"Rappahannock, Virginia",Gray Ghost Winery & Vineyards,4b8049cef964a520976430e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}","(38.67779881372577, -78.00439410559741)",True
"Rappahannock, Virginia",Flint Hill Public House & Country Inn,4f248557e4b0acaff855b23d,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/bedandbreakfast_', 'suffix': '.png'}","(38.766975195447664, -78.10206223760584)",False
"Rappahannock, Virginia",Griffin Tavern,4c1e17678b3aa5932e819b5f,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}","(38.76603224581066, -78.10085022128855)",True
"Rappahannock, Virginia",Shenandoah National Park - Thornton Gap Entrance,4bdd9f9f2659c9b638119115,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_', 'suffix': '.png'}","(38.66211713190347, -78.32078530495545)",False
"Rappahannock, Virginia",Hogback Overlook,4ebd811182317d5cdb21f062,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/sceniclookout_', 'suffix': '.png'}","(38.762826936229835, -78.27935774927187)",False
"Rappahannock, Virginia",Before and After,5659bca2498ec2d193c8e82a,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}","(38.658455, -78.228389)",True
"Rappahannock, Virginia",Mary's Rock,4bf97769b182c9b649fc785a,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_', 'suffix': '.png'}","(38.65051533404065, -78.3173434755836)",False
"Rappahannock, Virginia",Thornton River Grille,4bcbc71e3740b71362336365,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}","(38.65733853995953, -78.22652700541856)",True
"Rappahannock, Virginia",Signal Knob Overlook,53d958e5498e25b4b6aee63b,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/sceniclookout_', 'suffix': '.png'}","(38.85839365707592, -78.2094118074033)",False
"Rappahannock, Virginia",Dickey Ridge Visitor Center,4e908fac9a52db7dba513406,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/touristinformation_', 'suffix': '.png'}","(38.87136870663141, -78.20474384096539)",False
"Rappahannock, Virginia",Chester Gap Cellars,4c38dd28ae2da593788201c6,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}","(38.8619136195503, -78.12798725281843)",True
"Rappahannock, Virginia",Shenandoah Valley Overlook,515457a2e4b040df88dd2e11,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}","(38.89038125080935, -78.20313090586208)",False
"Rappahannock, Virginia",Shenandoah National Park,4b9808a2f964a520b12735e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_', 'suffix': '.png'}","(38.90231628434978, -78.19626343509299)",False
"Rappahannock, Virginia",Old Rag Mountain Summit,4cb35040b4b0a35d7c0160ce,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_', 'suffix': '.png'}","(38.55175069283534, -78.31503105861518)",False
"Rappahannock, Virginia",Skyline Drive,4be4501b910020a17f87d114,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/highway_', 'suffix': '.png'}","(38.90636305231645, -78.19523334503174)",False
"Rappahannock, Virginia",Happy Creek Coffee Company,524ec69d2fc6f65fbe720c37,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}","(38.916970450988835, -78.1898520795876)",True
"Rappahannock, Virginia",Brookside Restaurant,4e63c515483bd9a974e6680c,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}","(38.66920085112428, -78.38033639312312)",True
"Rappahannock, Virginia",Stoney Man Peak,4ea30888cc2102b34d43a8ea,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/sceniclookout_', 'suffix': '.png'}","(38.59850942826466, -78.37360100724655)",False
"Rappahannock, Virginia",Linden Vineyards,4b64a3a2f964a52088c42ae3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}","(38.88067189795219, -78.0716605657982)",True
"Rappahannock, Virginia",Little Stoney Man,4ea2fd6377c8d0ce5e2e2910,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_', 'suffix': '.png'}","(38.60330268301588, -78.36809823366127)",False
"Rappahannock, Virginia",Spelunker's,4ba52824f964a52033e538e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}","(38.91211094531239, -78.1930349439263)",True
"Rappahannock, Virginia",Shenandoah River State Park,4bffd3c8fc1ed13ad6ed2855,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/default_', 'suffix': '.png'}","(38.845511153352426, -78.30221322074168)",False
"Rappahannock, Virginia",Pinnacles Picnic Area,4c94f7fe58d4b60c71a82d29,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/sceniclookout_', 'suffix': '.png'}","(38.62376925243162, -78.34341085117003)",False
"Rappahannock, Virginia",Stoney Man Overlook,4dac972f6a23fc68ff366eca,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/sceniclookout_', 'suffix': '.png'}","(38.612115829998295, -78.36262006628449)",False
"Rappahannock, Virginia",The Apple House Restaurant & Gift Shop,4ba642d3f964a520334039e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}","(38.913633945768396, -78.10154911717119)",True
"Rappahannock, Virginia",L 'Dee's Pancake House,4bdec4810ee3a59361bb31b0,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}","(38.91736711695608, -78.18788961508898)",True
"Rappahannock, Virginia",Old Rag Mountain,4bb3482f2397b7133ee237b3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_', 'suffix': '.png'}","(38.55370699122978, -78.30417331672416)",False
"Rappahannock, Virginia",Mathews Arm Campground,4c2f2f93213c2d7f2d60305d,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/campground_', 'suffix': '.png'}","(38.7645192856405, -78.29528605677201)",False
"Rappahannock, Virginia",C & C Frozen Treats,569ae07c498ebded778a935e,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/icecream_', 'suffix': '.png'}","(38.91739303160331, -78.1895258597209)",True
"Rappahannock, Virginia",Timber Hollow Overlook,50314a5de4b060c1a653f4e0,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/mountain_', 'suffix': '.png'}","(38.575069, -78.384061)",False
"Rappahannock, Virginia",Smithsonian Conservation Biology Institute,4ca894fdb7106dcba1b673a5,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/zoo_', 'suffix': '.png'}","(38.88697976358748, -78.165364018129)",False
"Rappahannock, Virginia",Mountain Taproom at Skyland,5295130f11d25cdbe0bde627,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}","(38.592958910573316, -78.38033470828898)",False
"Rappahannock, Virginia",Osteria 510,51dc552b8bbd5217cfe26e4d,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}","(38.91174644260541, -78.19430394097769)",True
"Rappahannock, Virginia",The Giving Tree,4fd4cdf4e4b03f13ed1aad30,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}","(38.90912, -78.07549)",True
"Rappahannock, Virginia",Front Royal Brewing Company,596e253115173e1860e85308,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}","(38.9180609, -78.19196699999998)",True
"Rappahannock, Virginia",Daily Grind,4b53cf1ef964a5200aac27e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}","(38.917638100672775, -78.19111046282644)",True
"Rappahannock, Virginia",The Apple House Soft Serve Shop,4d8ce7955091a1cdb07a6b01,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/icecream_', 'suffix': '.png'}","(38.91410552788136, -78.10206061576868)",True
"Rappahannock, Virginia",Philip Carter Winery,4bd993150f7cd13a866d7c9f,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/vineyard_', 'suffix': '.png'}","(38.856070791685745, -77.99091435757855)",False
"Rappahannock, Virginia",Desert Rose Ranch & Winery,4d9764b3942ba09359686b8c,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/vineyard_', 'suffix': '.png'}","(38.84025348383613, -78.0839859835149)",False
"Rappahannock, Virginia",Yogi Bear's Jellystone Park,4bc8b89b14d79521d1b269e9,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/campground_', 'suffix': '.png'}","(38.67137299336524, -78.39221871140776)",False
"Rappahannock, Virginia",Element,4b5498e0f964a520d0c127e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/newamerican_', 'suffix': '.png'}","(38.9175531626805, -78.19006012951596)",True
"Rappahannock, Virginia",Skyland,4bc42a28dce4eee1f2fb719d,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/resort_', 'suffix': '.png'}","(38.592893932784946, -78.38053188748623)",False
"Rappahannock, Virginia",Alvin Stokes General Store,4d973de4942ba093b4d1668c,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/departmentstore_', 'suffix': '.png'}","(38.916614, -78.18750899999999)",False
"Rappahannock, Virginia",Pollock Dining Room @ Skyland Resort,4dac41030cb6a89c6292f42b,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}","(38.592901035807884, -78.38053737454212)",True
"Rappahannock, Virginia",Lake Arrowhead,4c30e188ed37a593b48a6903,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}","(38.637388705447556, -78.38976860046387)",False
"Rappahannock, Virginia",Low water bridge campground,4c2fb293213c2d7f4c5b315d,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/campground_', 'suffix': '.png'}","(38.84434020825211, -78.32926698973232)",False
"Rappahannock, Virginia",Whiteoak Canyon Falls,4e1740831fc7d99db5c7cac6,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_', 'suffix': '.png'}","(38.55765785426933, -78.35420223504693)",False
"Rappahannock, Virginia",Sperryville Trading,594fcdc5d69ed07b8ea10aa7,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}","(38.650511, -78.256169)",True
"Rappahannock, Virginia",Off The Grid,5d24e1ab557df1002b810151,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}","(38.65087, -78.25515)",True
"Rappahannock, Virginia",Beech Spring Gift Shop,50a03ec6e4b007e3c2d287d1,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/furniture_', 'suffix': '.png'}","(38.6536113919641, -78.25029373168945)",False
"Rappahannock, Virginia",Sperryville Corner Store,4dcc23a28877502200e5ebef,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_gourmet_', 'suffix': '.png'}","(38.65731828439034, -78.22654544922943)",True
"Rappahannock, Virginia",Rappahannock Pizza Company,59c6940435f98307197388ef,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}","(38.657427, -78.226577)",True
"Rappahannock, Virginia",Hopkins Ordinary Ale Works,5532b29d498ea9b85fe24b02,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}","(38.65752989848708, -78.22654544922943)",True
"Rappahannock, Virginia",Three Blacksmiths,590cd683e65d0c3c65258478,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}","(38.658638338535944, -78.22968363761902)",True
"Rappahannock, Virginia",Home Tech Construction Services,5523f2f6498e16ad087f3247,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/hardware_', 'suffix': '.png'}","(38.5558455, -78.2563569)",False
"Rappahannock, Virginia",Cafe Indigo,4dde7f6a1f6e03694744e65f,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}","(38.658816, -78.2175095)",True
"Rappahannock, Virginia",The Inn At Mount Vernon Farm,4f7f4106e4b0fdf500412e91,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/bedandbreakfast_', 'suffix': '.png'}","(38.657541, -78.211863)",False
"Rappahannock, Virginia",Châteauville Foundation,4c2fc1c87cc0c9b62f56ec9a,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_theater_', 'suffix': '.png'}","(38.61584775091627, -78.10571193695068)",False
"Rappahannock, Virginia",Castle Mountain Wingshooting,584f8e95f697e04fb575205c,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/gun_', 'suffix': '.png'}","(38.61322383854114, -78.07555317878723)",False
"Rappahannock, Virginia",XFINITY Store by Comcast,5bb6fef17c891c002d779d7f,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}","(38.54551386331749, -78.13333868980408)",False
"Rappahannock, Virginia",XFINITY Store by Comcast,5bf3e3694a7aae002c570b34,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}","(38.542831, -78.133284)",False
"Rappahannock, Virginia",Premier Tree Care,57504955498e60d511bfee55,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/realestate_', 'suffix': '.png'}","(38.618271, -78.042754)",False
"Rappahannock, Virginia",Rixey Manor,53e8e115498e7e37f3f6eae5,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/bedandbreakfast_', 'suffix': '.png'}","(38.579752, -77.997337)",False
"Rappahannock, Virginia",Gatling Tree Service,5c9b39f94c9be6002c84e2bf,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/default_', 'suffix': '.png'}","(38.557949, -78.04808500000001)",False
"Rappahannock, Virginia",Gordon Frazier Tree Service,538505dd498e73b89172241e,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/realestate_', 'suffix': '.png'}","(38.626826, -77.977818)",False
"Rappahannock, Virginia",Ma and Pa's Country Mall,4dab35e84b22f071eac94185,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_', 'suffix': '.png'}","(38.581289656186804, -77.97903159187253)",False
"Rappahannock, Virginia",rogue runner va,50829f58e4b0d2d663ab0b4f,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_', 'suffix': '.png'}","(38.66168691450752, -78.05217923337521)",False
"Rappahannock, Virginia",Tula's Restaurant and Bar,506736d8e4b05564fb9800ac,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}","(38.712413, -78.159617)",True
"Rappahannock, Virginia",Shell,4f42b33ad4f2dd374e488e82,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}","(38.69046566, -78.17983232)",False
"Rappahannock, Virginia",Central Coffee Co Limited,4f32043419833175d60a0348,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}","(38.71202940287641, -78.21913478531619)",True
"Rappahannock, Virginia",Keyser Run Fire Rd,53ad6bb8498ebebb7bdd49f1,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_', 'suffix': '.png'}","(38.742702, -78.268371)",False
"Rappahannock, Virginia",Foster Harris House Bed and Breakfast,4bc42a1adce4eee1e5fb719d,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/bedandbreakfast_', 'suffix': '.png'}","(38.7105068, -78.1609768)",False
"Rappahannock, Virginia",Gay Street Inn,4be1b5288dd062b55c7f3e3c,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/bedandbreakfast_', 'suffix': '.png'}","(38.71050992, -78.15974952)",False
"Rappahannock, Virginia",White Moose Inn,5348559d498e16008e518c4b,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/bedandbreakfast_', 'suffix': '.png'}","(38.71231663, -78.16031869)",False
"Rappahannock, Virginia",Country Cafe,4db579d381543d71da58a026,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}","(38.713503, -78.160195)",True
"Rappahannock, Virginia",Wine Loves Chocolate,52927dd411d20cd8137fae1f,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_', 'suffix': '.png'}","(38.713038684762935, -78.15991417687754)",True
"Rappahannock, Virginia",Beahm's Gap Overlook,507b0a4ae4b025807a8590b0,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}","(38.69529078685919, -78.3196680719991)",False
"Rappahannock, Virginia",Rappahannock Visitor's Center,517ac14ae4b007a499c401cd,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/touristinformation_', 'suffix': '.png'}","(38.72361569695134, -78.11419460383998)",False
"Rappahannock, Virginia",Epicurious Cow,4f3202b319833175d6096edf,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}","(38.708998, -78.053816)",True
"Rappahannock, Virginia",Jay Eaves,5b73d7da5a2c91002c76facf,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/realestate_', 'suffix': '.png'}","(38.7127694, -78.0065745)",False
"Rappahannock, Virginia",Hacklys,4db58d81cda1c57c8270e486,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_', 'suffix': '.png'}","(38.67156717914194, -77.99566447985096)",False
"Rappahannock, Virginia",Glen Manor Vineyards,4c3a33860a71c9b631d843c9,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/vineyard_', 'suffix': '.png'}","(38.83999826053348, -78.22919766118146)",False
"Rappahannock, Virginia",Del's Gun Shop,581cf11089cfe560cbeb1c4f,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/gun_', 'suffix': '.png'}","(38.810887, -78.27278199999999)",False
"Rappahannock, Virginia",Ambiance Design,563c3471cd107e7ca0a7dfb6,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/furniture_', 'suffix': '.png'}","(38.81517011993125, -78.27462673187256)",False
"Rappahannock, Virginia",Rattlesnake Point Overlook,507b10f5e4b02bab1a8860a1,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}","(38.75177714263912, -78.28864199531984)",False
"Rappahannock, Virginia",The Peak - Shenandoah National Park,578119b5498edde5849b410f,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/mountain_', 'suffix': '.png'}","(38.757933, -78.171483)",False
"Rappahannock, Virginia",Lands Run Falls,50841e04e4b0d5064bf5234a,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_', 'suffix': '.png'}","(38.82436127376588, -78.18900271792113)",False
"Rappahannock, Virginia",Gooney Manor Overlook,503160bce4b0c518269f6c63,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/sceniclookout_', 'suffix': '.png'}","(38.83615228473547, -78.20396132181476)",False
"Rappahannock, Virginia",Skyward Cafe,58e7e046e386e3088ff79471,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}","(38.765761, -78.100234)",True
"Rappahannock, Virginia",Glen Gordon Manor,50787fc7e4b0eb8b831e0375,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}","(38.82284073, -78.10887245)",False
"Rappahannock, Virginia",Compton Gap,51fe9ffb498e6b2a7f73dd88,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_', 'suffix': '.png'}","(38.8243645231732, -78.17067442034612)",False
"Rappahannock, Virginia",Marriott Ranch,4a74656df964a52004de1fe3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/resort_', 'suffix': '.png'}","(38.82229841974867, -78.05353760719294)",False
"Rappahannock, Virginia",Orlean Market,4c2d2b47e116e21e5e2c8e60,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}","(38.75291260073858, -77.96365291534426)",True
"Rappahannock, Virginia",Sweeney Electric,55024680498eb9b7f16dae02,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/default_', 'suffix': '.png'}","(38.762957, -77.999711)",False
"Rappahannock, Virginia",Chantilly Dentistry By Design,55c90414498e3dcf998123ad,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_', 'suffix': '.png'}","(38.8306817747564, -78.06309700012207)",False
"Rappahannock, Virginia",The Inn at Vineyards Crossing,5258b7ba11d25fdb57e3af94,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}","(38.832131, -77.999865)",True
"San Juan, Washington",San Juan Island Cheese,51c6533e498e6e1b1f961aea,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}","(48.533321, -123.01616499999999)",True
"San Juan, Washington",Ursa Minor,5910af098c35dc6736aae2ff,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}","(48.523594838342916, -122.91359710699906)",True
"San Juan, Washington",Lime Kiln Point State Park,4bd34f50462cb713c51ede07,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/default_', 'suffix': '.png'}","(48.516634, -123.150482)",False
"San Juan, Washington",Isabel's Espresso,4de29871ae60e7f3abf380fb,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}","(48.524427, -122.91500900000001)",True
"San Juan, Washington",haven,55678466498e8b809bd78595,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}","(48.523796999999995, -122.91533500000001)",True
"San Juan, Washington",Lopez Village Market,4bb694842f70c9b6d5ae8530,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}","(48.525956522453605, -122.91272639349073)",True
"San Juan, Washington",San Juan Island Brewing Company,5987a1fd9be5227440ce3d39,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}","(48.53226087534885, -123.01485671161176)",True
"San Juan, Washington",Spencer Spit State Park,4c2bfc9ed1a10f47afe7f864,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/default_', 'suffix': '.png'}","(48.5354223289961, -122.85772309327048)",False
"San Juan, Washington",Mt. Constitution,4af60038f964a520040022e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_', 'suffix': '.png'}","(48.677708162075845, -122.83178520334877)",False
"San Juan, Washington",Moran State Park,4f19d558e4b0c74ef02ca601,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/default_', 'suffix': '.png'}","(48.66515530549213, -122.87902068521603)",False
"San Juan, Washington",The Barnacle,51a19a73498e2706dd038907,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}","(48.69628295883376, -122.90580419991603)",False
"San Juan, Washington",Hogstone's Wood Oven,51218e9be4b02b37b29ca3f8,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}","(48.69433581952356, -122.90485842481216)",True
"San Juan, Washington",Washington Park,4b786c19f964a52012cd2ee3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/sceniclookout_', 'suffix': '.png'}","(48.49890860621525, -122.69254194598047)",False
"San Juan, Washington",Doe Bay Cafe,4d228283bdd7a0934a42fece,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}","(48.641198731579905, -122.7808410998227)",True
"San Juan, Washington",Island Hoppin' Brewery,5042e47572da7695b4cf2c29,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}","(48.70271094009145, -122.91492269090318)",True
"San Juan, Washington",Willows Beach,4b92ee4ef964a5200a2834e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/beach_', 'suffix': '.png'}","(48.43369248746469, -123.30375552177429)",False
"San Juan, Washington",Eastsound Waterfront Park,51439e9ce4b0111d9870adc3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}","(48.69451188236393, -122.90948523578916)",False
